date,price_usd,usd_to_eur,market_sentiment,year,month,day_of_week,is_weekend,price_change,price_change_pct,price_7d_avg,price_30d_avg
2021-06-19,1649.656577990174,0.8532889153672704,negative,2021,6,5,1,-3.5302171813791574,-0.21354012696507274,1645.6247417296383,2142.5797358775394
2021-06-20,1647.6234514620965,0.8601753142393063,negative,2021,6,6,1,-2.033126528077446,-0.12324544121506964,1645.436068085017,2142.117901352988
2021-06-21,1647.3578363965403,0.8453708362051368,positive,2021,6,0,0,-0.265615065556176,-0.01612110250800436,1645.8068492309499,2141.631518287887
2021-06-22,1649.386830640089,0.8607539055441641,neutral,2021,6,1,0,2.028994243548823,0.12316657612088111,1646.8781350212594,2141.2089635903135
2021-06-23,1650.7545846998628,0.8611049986564738,positive,2021,6,2,0,1.367754059773688,0.0829250018470784,1648.4796417997663,2140.7503628555046
2021-06-24,1657.2250636696035,0.860825370086829,positive,2021,6,3,0,6.470478969740725,0.391970982828882,1650.7415914328456,2140.5505523785723
2021-06-25,1645.1431033169274,0.8433985213266352,neutral,2021,6,4,0,-12.081960352676106,-0.7290476482369246,1649.5924925964705,2140.252403187179
2021-06-26,1633.2584539659492,0.848316623657628,neutral,2021,6,5,1,-11.88464935097818,-0.7224082407795707,1647.2499034501527,2139.628561331351
2021-06-27,1630.8290631058985,0.8523946698878043,positive,2021,6,6,1,-2.4293908600507166,-0.1487450350648123,1644.850705113553,2138.7897700356643
2021-06-28,1636.3655640436168,0.83629157955171,negative,2021,6,0,0,5.536500937718301,0.33948996022759026,1643.2803804917069,2138.183424784442
2021-06-29,1628.5873238855888,0.8659492020808601,positive,2021,6,1,0,-7.778240158027984,-0.4753363385872733,1640.309022383921,2137.3572020950382
2021-06-30,1613.5991621871203,0.8498772346649782,negative,2021,6,2,0,-14.988161698468502,-0.9203167357774045,1635.0011048821004,2135.8653112647007
2021-07-01,1616.5050592182163,0.8528392788760472,neutral,2021,7,3,0,2.9058970310959467,0.1800879114957743,1629.1839613890454,2134.5872792066093
2021-07-02,1617.7733453367298,0.844229955602728,neutral,2021,7,4,0,1.2682861185135152,0.0784585307222585,1625.273995963303,2133.6069905555096
2021-07-03,1612.3723033027327,0.8367312244063297,negative,2021,7,5,1,-5.401042033997101,-0.33385653494450995,1622.290260154272,2132.4717723565304
2021-07-04,1607.4946052991281,0.8439597011452523,positive,2021,7,6,1,-4.877698003604564,-0.3025168562876712,1618.9567661818762,2131.2529932159728
2021-07-05,1602.6958867009546,0.8521920418763359,neutral,2021,7,0,0,-4.7987185981735365,-0.29852159891264884,1614.1468122757815,2130.0336311754345
2021-07-06,1603.2985632883244,0.8567342881275369,negative,2021,7,1,0,0.6026765873698423,0.03760392675684621,1610.534132190458,2128.8619214304586
2021-07-07,1600.2169869074094,0.8516179154060272,negative,2021,7,2,0,-3.0815763809150667,-0.1922022791933875,1608.622392864785,2127.5039081982445
2021-07-08,1602.737306502287,0.8534672401624195,positive,2021,7,3,0,2.5203195948777193,0.15749861521896502,1606.655571048224,1633.9415047263212
2021-07-09,1588.514173187765,0.8466297362531862,negative,2021,7,4,0,-14.223133314522102,-0.8874276063094655,1602.4756893126573,1632.1404489515992
2021-07-10,1584.279913862126,0.8549624856624543,negative,2021,7,5,1,-4.234259325638959,-0.2665547086143971,1598.462490821142,1629.89434991627
2021-07-11,1578.6996440575708,0.8648283286638591,positive,2021,7,6,1,-5.580269804555201,-0.3522275171028211,1594.348924929491,1627.5177216977147
2021-07-12,1577.4679406657083,0.8570478944243899,neutral,2021,7,0,0,-1.2317033918625384,-0.0780201222251975,1590.7449326387416,1625.051978593657
2021-07-13,1574.8277018732576,0.8580954188825294,neutral,2021,7,1,0,-2.6402387924506456,-0.16737194616687212,1586.6776667223035,1622.5814297569511
2021-07-14,1578.8669207727364,0.8529401639930663,neutral,2021,7,2,0,4.039218899478783,0.2564864013170576,1583.6276572744932,1620.3849148368752
2021-07-15,1569.6202369144362,0.8349684493040039,negative,2021,7,3,0,-9.24668385830023,-0.5856531501574946,1578.8966473333714,1617.9759950637588
2021-07-16,1569.8976942960899,0.8395533346936875,negative,2021,7,4,0,0.27745738165367584,0.01767672046577573,1576.2371503488464,1615.654450298618
2021-07-17,1572.7393764121484,0.8545487580066384,positive,2021,7,5,1,2.841682116058564,0.1810106560690805,1574.5885021417068,1613.366048971088
2021-07-18,1582.072613594958,0.8498906094803991,negative,2021,7,6,1,9.333237182809626,0.59343825956093,1575.0703549327623,1610.9955762518682
2021-07-19,1579.7137837394907,0.8543984288647283,negative,2021,7,0,0,-2.35882985546732,-0.14909744566700134,1575.3911896575883,1608.6641497768455
2021-07-20,1581.3860767612534,0.8667642341784407,neutral,2021,7,1,0,1.6722930217626981,0.10586050707261929,1576.3281003558734,1606.4562372868174
2021-07-21,1572.4167627984416,0.8572603599922933,negative,2021,7,2,0,-8.969313962811839,-0.5671805319787171,1575.406649216688,1603.958201500214
2021-07-22,1560.5069817768765,0.8625888620574282,negative,2021,7,3,0,-11.909781021565095,-0.7574188537884274,1574.1047556256085,1600.9955398714403
2021-07-23,1564.780853655785,0.8509468138947073,negative,2021,7,4,0,4.273871878908494,0.2738771392129191,1573.373778391279,1598.1297488366376
2021-07-24,1564.8030521875446,0.8419278432251556,positive,2021,7,5,1,0.022198531759613616,0.0014186351851019907,1572.2400177877644,1595.049015120569
2021-07-25,1570.7456156365367,0.8494213384078566,negative,2021,7,6,1,5.942563448992132,0.37976430584567566,1570.6218752222755,1592.5690988645558
2021-07-26,1563.928601191688,0.8419524818628086,positive,2021,7,0,0,-6.817014444848837,-0.4339986295034959,1568.366849144018,1590.2581037720809
2021-07-27,1566.578111889332,0.8655829495677244,neutral,2021,7,1,0,2.6495106976440184,0.1694137888152314,1566.2514255908864,1588.1164053981952
2021-07-28,1575.9722010920511,0.8579039107653547,negative,2021,7,2,0,9.394089202719215,0.5996566102528744,1566.7593453471163,1586.1032932998096
2021-07-29,1578.1207291338374,0.8552051249662828,positive,2021,7,3,0,2.1485280417862214,0.13633032615025797,1569.275594969539,1584.4210734747512
2021-07-30,1579.5536366617926,0.862359432022281,neutral,2021,7,4,0,1.4329075279551944,0.09079834650811414,1571.385992541826,1583.2862226239072
2021-07-31,1579.6464170659144,0.8297994358547677,negative,2021,7,5,1,0.09278040412186783,0.005873836884573436,1573.5064732387361,1582.05760121883
2021-08-01,1571.8420097802848,0.8558813795134266,positive,2021,8,6,1,-7.8044072856296225,-0.4940603923329734,1573.6631009735572,1580.526556700282
2021-08-02,1578.6698744588366,0.8368935421569562,positive,2021,8,0,0,6.827864678551805,0.4343861937820437,1575.7689971545783,1579.4031424054854
2021-08-03,1575.6655862598113,0.8499274430153434,neutral,2021,8,1,0,-3.004288199025268,-0.19030503131980403,1577.0672077789327,1578.3421751041749
2021-08-04,1578.2380025417265,0.8468829240753278,negative,2021,8,2,0,2.572416281915139,0.16325902554115146,1577.3908937003148,1577.5269122988673
2021-08-05,1570.4728310088701,0.8566173661209695,negative,2021,8,3,0,-7.765171532856357,-0.49201524233675187,1576.2983368253194,1576.4327212228857
2021-08-06,1564.625532686331,0.8522818728896095,negative,2021,8,4,0,-5.847298322539018,-0.3723272512000553,1574.1657505431106,1575.2463394155163
2021-08-07,1571.8509696824424,0.8634511717361179,positive,2021,8,5,1,7.225436996111284,0.4617997626375159,1573.0521152026145,1574.216794854855
2021-08-08,1570.1644582376532,0.8439810283906738,negative,2021,8,6,1,-1.6865114447891756,-0.10729461490422976,1572.8124649822387,1573.605137689851
2021-08-09,1577.480835617866,0.8570911438963328,positive,2021,8,0,0,7.316377380212771,0.465962488313143,1572.6426022906714,1573.3785017483756
2021-08-10,1577.1396823225732,0.8516222321689882,positive,2021,8,1,0,-0.34115329529277005,-0.021626462115409417,1572.8531874424946,1573.3265030238758
2021-08-11,1567.980193457784,0.8336470972992844,neutral,2021,8,2,0,-9.159488864789182,-0.5807658616071687,1571.3877861447886,1573.0102447836116
2021-08-12,1572.4905314564426,0.8408138354147696,positive,2021,8,3,0,4.510337998658542,0.2876527406071361,1571.6760290658701,1572.9323391030512
2021-08-13,1569.5910698676646,0.8485012196647783,neutral,2021,8,4,0,-2.8994615887779673,-0.1843865848967896,1572.3853915203467,1572.6231440728818
2021-08-14,1573.1345139352497,0.8611229244989173,neutral,2021,8,5,1,3.543444067585142,0.22575587588453683,1572.5687549850334,1572.7402866402429
2021-08-15,1573.3105682729501,0.8546372305755712,negative,2021,8,6,1,0.1760543377004069,0.011191308571567582,1573.01819927579,1572.8540491061378
2021-08-16,1565.644977133236,0.8383249917611928,neutral,2021,8,0,0,-7.665591139714252,-0.48722682566919584,1571.3273623494144,1572.6175691301744
2021-08-17,1566.5164509600886,0.8485968377195284,negative,2021,8,1,0,0.8714738268527071,0.055662288678526295,1569.8097578690595,1572.0990303756785
2021-08-18,1577.5475666708526,0.8701780644879302,neutral,2021,8,2,0,11.03111571076397,0.7041812873400222,1571.1765254709262,1572.0268231400573
2021-08-19,1580.0624989634248,0.8511122333484086,positive,2021,8,3,0,2.5149322925722117,0.15942037791478736,1572.258235114781,1571.9827038801295
2021-08-21,1585.251627208182,0.8549173964075621,positive,2021,8,5,1,5.189128244757285,0.328412847476689,1574.4954575919978,1572.4105326937874
2021-08-22,1586.3549695341976,0.8576339307958197,negative,2021,8,6,1,1.103342326015536,0.06960045377519819,1576.3840941061333,1573.2721322856983
2021-08-23,1587.4526406855116,0.8454383165251994,positive,2021,8,0,0,1.097671151313989,0.06919454802958303,1578.4043901650705,1574.0278585200224
2021-08-24,1582.044514824716,0.8550257477437143,neutral,2021,8,1,0,-5.408125860795508,-0.3406795089307413,1580.7471812638535,1574.6025739412617
2021-08-25,1583.263754953664,0.8467111050332918,negative,2021,8,2,0,1.2192401289478312,0.07706737184212109,1583.1396532629353,1575.0198452518327
2021-08-26,1588.4909720357487,0.8571932760182943,negative,2021,8,3,0,5.227217082084735,0.33015453462696964,1584.7029968864922,1575.8385909466344
2021-08-27,1584.3606612752487,0.8516969315797128,negative,2021,8,4,0,-4.130310760499924,-0.2600147456429447,1585.3170200738955,1576.4313425928317
2021-08-28,1591.5331403814835,0.8548196782705288,neutral,2021,8,5,1,7.172479106234732,0.45270494790381477,1586.2143790986527,1576.9500405691463
2021-08-29,1591.1246102607577,0.8424081645383249,positive,2021,8,6,1,-0.40853012072579986,-0.025668967259318,1586.8957563453043,1577.3835032733768
2021-08-30,1586.7357627030651,0.8417871361592714,neutral,2021,8,0,0,-4.388847557692543,-0.2758330509998963,1586.793345204955,1577.6229074747525
2021-08-31,1591.7739230876662,0.8594549730465939,neutral,2021,8,1,0,5.038160384601042,0.3175172894583467,1588.1832606710905,1578.0271576754778
2021-09-01,1590.3899519089748,0.849206036186145,neutral,2021,9,2,0,-1.383971178691354,-0.08694520990812915,1589.2012888075635,1578.6454224131007
2021-09-02,1594.2375263464055,0.8528503474209936,positive,2021,9,3,0,3.847574437430694,0.24192648053469323,1590.0222251376574,1579.1643441426863
2021-09-03,1592.8287331851127,0.8469360457291348,neutral,2021,9,4,0,-1.408793161292806,-0.088367833400671,1591.2319496962093,1579.7364490401962
2021-09-04,1592.5796024674632,0.8589872677401365,negative,2021,9,5,1,-0.24913071764945016,-0.015640772448355378,1591.3814442799207,1580.2145023710543
2021-09-05,1595.0974034891346,0.8439219001997034,neutral,2021,9,6,1,2.517801021671403,0.15809577227854366,1591.9489861696889,1581.0353214537295
2021-09-06,1596.6018887770847,0.8486439876009911,positive,2021,9,0,0,1.5044852879500468,0.09431933652823687,1593.3584327516915,1582.101199990088
2021-09-07,1586.6742298748259,0.8578599281270313,negative,2021,9,1,0,-9.927658902258827,-0.6217992708165254,1592.6299051498574,1582.5953086631675
2021-09-08,1581.118011174354,0.8617296769916426,positive,2021,9,2,0,-5.556218700471845,-0.3501801816564565,1591.3053421877687,1582.9604270943908
2021-09-09,1585.815061098308,0.8447624070897332,neutral,2021,9,3,0,4.697049923953955,0.29707143241415324,1590.1021328666118,1583.2382346104057
2021-09-10,1585.2043781538005,0.8695968398195588,positive,2021,9,4,0,-0.6106829445075164,-0.0385090897096485,1589.01293929071,1583.50705780478
2021-09-11,1582.6357216399433,0.8531324169369361,negative,2021,9,5,1,-2.5686565138571495,-0.16203945366645156,1587.5923848867787,1583.995575410852
2021-09-12,1575.8928515636558,0.8395707173819126,positive,2021,9,6,1,-6.742870076287545,-0.4260531962023806,1584.8488774688533,1584.1089860810923
2021-09-13,1570.5441699572766,0.8536905204858997,negative,2021,9,0,0,-5.348681606379159,-0.33940642608233373,1581.1263462088807,1584.1407560840794
2021-09-14,1560.485176757467,0.8461700078551654,negative,2021,9,1,0,-10.05899319980972,-0.6404782108155094,1577.3850529064007,1583.7191115114865
2021-09-15,1560.0287731639592,0.8543406848718318,neutral,2021,9,2,0,-0.45640359350772997,-0.02924754430901899,1574.3723046192013,1583.2763850078538
2021-09-16,1557.086585261054,0.8495714375233966,neutral,2021,9,3,0,-2.9421879029050615,-0.18859831007718153,1570.268236642451,1582.9911052787807
2021-09-17,1552.3036458061274,0.8507427369019014,negative,2021,9,4,0,-4.782939454926691,-0.3071723499643908,1565.5681320213548,1582.5173451069822
2021-09-19,1553.8828818345514,0.8599006123071635,negative,2021,9,6,1,1.5792360284240203,0.10173499448324907,1561.4605834777274,1581.7285222791056
2021-09-20,1564.398871495601,0.8384387263284897,neutral,2021,9,0,0,10.515989661049616,0.6767556154962051,1559.818586325148,1581.2064013635113
2021-09-21,1556.889454397785,0.8389123510459501,positive,2021,9,1,0,-7.50941709781614,-0.48001933743643255,1557.867912673792,1580.260995603165
2021-09-22,1562.7363596142877,0.8536736034914748,negative,2021,9,2,0,5.846905216502819,0.3755504412973565,1558.1895102247665,1579.4737086058346
2021-09-23,1567.651867419363,0.8660284424717797,neutral,2021,9,3,0,4.915507805075322,0.31454491826685693,1559.2785236898242,1578.813682830296
2021-09-24,1563.8064037224794,0.846474069029356,negative,2021,9,4,0,-3.8454636968835985,-0.24530087175630433,1560.238497755742,1578.205745793555
2021-09-25,1564.8725834954096,0.8570097232270396,negative,2021,9,5,1,1.066179772930127,0.06817850153268967,1562.0340602827823,1577.5927067449463
2021-09-26,1562.6344172487215,0.8607334017686354,negative,2021,9,6,1,-2.2381662466880243,-0.14302546228324164,1563.2842796276639,1576.7308215853789
2021-09-27,1563.6128601508153,0.8581468443729406,positive,2021,9,0,0,0.978442902093775,0.06261495915445003,1563.1719922926945,1576.0392282145644
2021-09-28,1571.2085152178379,0.8468879171082632,neutral,2021,9,1,0,7.595655067022562,0.48577593985059675,1565.217572409845,1575.3617407091094
2021-09-29,1574.2865463809944,0.8390895328280592,neutral,2021,9,2,0,3.0780311631565382,0.19590214369031855,1566.867599090803,1574.8004719131175
2021-09-30,1576.8795882471618,0.8279245243432864,negative,2021,9,3,0,2.5930418661673684,0.16471219119087444,1568.1858449233457,1574.4719327645873
2021-10-01,1574.7780416473886,0.8473715950053761,negative,2021,10,4,0,-2.101546599773201,-0.13327248417929205,1569.7532217697612,1573.9054033832447
2021-10-02,1567.4077583227668,0.8617808736856217,negative,2021,10,5,1,-7.370283324621823,-0.4680204530228105,1570.1153896022408,1573.1393302637046
2021-10-03,1566.4154172700648,0.8387583401523806,positive,2021,10,6,1,-0.9923410527019314,-0.06331096981194717,1570.6555324624328,1572.2119266278264
2021-10-04,1572.4984580443843,0.8570020984751876,neutral,2021,10,0,0,6.083040774319443,0.3883414774428662,1571.9249035900853,1571.5342507898022
2021-10-05,1564.912618761436,0.8404984746994812,negative,2021,10,1,0,-7.5858392829482,-0.48240678673746595,1571.0254898105995,1570.6120179996012
2021-10-06,1559.6871719205526,0.8510607257638684,neutral,2021,10,2,0,-5.225446840883478,-0.3339130107481103,1568.9398648876793,1569.4316769473153
2021-10-07,1560.368510601723,0.8570779161415502,negative,2021,10,3,0,0.6813386811704731,0.04368431653711813,1566.5811395097594,1568.2238976748033
2021-10-08,1555.4952366774867,0.8434050456316157,neutral,2021,10,4,0,-4.8732739242364005,-0.3123155774501729,1563.8264530854879,1567.1845979015586
2021-10-09,1551.5826194419105,0.8517048468069691,negative,2021,10,5,1,-3.9126172355761355,-0.2515351473485361,1561.5657189596511,1566.2000848438106
2021-10-10,1549.5146265332698,0.8458490866327467,positive,2021,10,6,1,-2.06799290864069,-0.13328280961181216,1559.1513202829663,1564.9900703583091
2021-10-11,1542.736539512319,0.8570514865893818,negative,2021,10,0,0,-6.778087020950807,-0.4374329164039903,1554.8996176355283,1563.5744757369264
2021-10-12,1537.9159302812373,0.8523531716848464,negative,2021,10,1,0,-4.820609231081789,-0.31247132012609535,1551.0429478526426,1562.0838160249696
2021-10-13,1541.4830698651738,0.8505650767442926,negative,2021,10,2,0,3.567139583936523,0.23194633163623468,1548.4423618447315,1560.936823301687
2021-10-14,1534.996220954019,0.8655834996014198,negative,2021,10,3,0,-6.486848911154766,-0.42081869324209764,1544.8177490379167,1559.751891668245
2021-10-15,1527.0568602815447,0.856623061423683,negative,2021,10,4,0,-7.939360672474322,-0.5172234670089204,1540.7551238384963,1558.637614452381
2021-10-16,1523.9567353838752,0.843096481338737,neutral,2021,10,5,1,-3.1001248976695024,-0.20301306246697237,1536.8085689730626,1557.4352131930448
2021-10-17,1527.6665128964246,0.8491413609920223,neutral,2021,10,6,1,3.709777512549408,0.24343063201297532,1533.6874098820847,1556.4545441142238
2021-10-18,1526.73190385644,0.8492410121492033,positive,2021,10,0,0,-0.9346090399844798,-0.06117886541955331,1531.4010333598164,1555.6021527159007
2021-10-19,1524.458998465862,0.8508031957262521,negative,2021,10,1,0,-2.2729053905782166,-0.14887390411093548,1529.4786145290484,1554.621356603611
2021-10-20,1524.73079245344,0.8752450927660749,neutral,2021,10,2,0,0.27179398757812123,0.017828881449188927,1527.085432041658,1553.2990873022059
2021-10-21,1516.0522552891416,0.85370851892711,neutral,2021,10,3,0,-8.678537164298405,-0.5691848821609891,1524.3791512323896,1551.9378473319177
2021-10-22,1518.5757835580168,0.8296409742989522,negative,2021,10,4,0,2.523528268875225,0.16645391081153704,1523.1675688433145,1550.4658281300422
2021-10-23,1520.5429587150352,0.8445720102828304,negative,2021,10,5,1,1.967175157018346,0.12954079594298396,1522.6798864620516,1548.8955311732311
2021-10-24,1518.5464163445565,0.8306762791250419,positive,2021,10,6,1,-1.9965423704786645,-0.13130456847900707,1521.3770155260702,1547.3868649273002
2021-10-25,1523.6260389035385,0.8467020174295415,positive,2021,10,0,0,5.07962255898201,0.33450558404461983,1520.9333205327987,1546.0119801075712
2021-10-26,1518.0385584087735,0.8301268977027357,neutral,2021,10,1,0,-5.587480494765032,-0.36672256525531743,1520.0161148103575,1544.5254514795731
2021-10-27,1523.7281033750412,0.8412840952893157,positive,2021,10,2,0,5.689544966267704,0.3747958136341101,1519.8728735134432,1543.1959595870474
2021-10-28,1524.5505717030173,0.8347927847036588,neutral,2021,10,3,0,0.8224683279761393,0.053977368150803784,1521.0869187154256,1541.64069480322
2021-10-29,1522.9178087536266,0.8538416017796747,positive,2021,10,4,0,-1.6327629493907807,-0.1070979854454368,1521.707208029084,1539.9284035489743
2021-10-30,1522.868440576785,0.8500053936262888,negative,2021,10,5,1,-0.04936817684165362,-0.0032416835995974225,1522.0394197236199,1538.1280319599616
2021-10-31,1522.3821167477304,0.8530296230749873,positive,2021,10,6,1,-0.48632382905452687,-0.031934723715876245,1522.5873769240732,1536.3815011299732
2021-11-01,1528.533531229819,0.8489544861143147,neutral,2021,11,0,0,6.151414482088512,0.4040650776448773,1523.2884472563987,1535.0856935602083
2021-11-02,1523.2001355924638,0.8360570224979558,positive,2021,11,1,0,-5.333395637355125,-0.34892238399664155,1524.0258154254975,1533.6451841709547
2021-11-03,1519.4375393967307,0.8551352136925473,neutral,2021,11,2,0,-3.7625961957330674,-0.24701916102899402,1523.4128777143103,1531.8764868826997
2021-11-04,1524.6690538570933,0.8692222456026945,neutral,2021,11,3,0,5.231514460362632,0.3443059898625256,1523.429803736321,1530.5350347192216
2021-11-05,1521.741379181174,0.8540921257860654,positive,2021,11,4,0,-2.927674675919434,-0.19202033834903043,1523.261742368828,1529.2701749612422
2021-11-06,1526.2940445678319,0.8457407540068244,positive,2021,11,5,1,4.552665386657964,0.29917471187566047,1523.751114367549,1528.1343594267792
2021-11-07,1534.8412244828755,0.8357193282389456,neutral,2021,11,6,1,8.547179915043671,0.5599956276749918,1525.5309869011414,1527.4458923536256
2021-11-08,1532.8822493481673,0.8409193302924003,negative,2021,11,0,0,-1.9589751347082256,-0.12763373197565153,1526.1522323466195,1526.822546683834
2021-11-09,1536.3390609810438,0.8545303965657206,positive,2021,11,1,0,3.4568116328764518,0.2255105788032008,1528.0292216878454,1526.3833611654265
2021-11-10,1530.6205995743444,0.8607311802679938,neutral,2021,11,2,0,-5.718461406699362,-0.3722135010384875,1529.6268017132186,1525.9794965008273
2021-11-11,1534.4442660646835,0.8526086617472197,negative,2021,11,3,0,3.8236664903390647,0.24981151380050193,1531.0232606000172,1525.8637743602753
2021-11-12,1535.4913859946173,0.8579988728970598,neutral,2021,11,4,0,1.0471199299338423,0.06824098816045066,1532.987547287652,1525.6640515645902
2021-11-13,1537.9065774054184,0.8570767824402724,positive,2021,11,5,1,2.4151914108010715,0.15729110777371602,1534.6464805501641,1525.761063446304
2021-11-14,1534.7287170452414,0.8550653439138591,neutral,2021,11,6,1,-3.1778603601769646,-0.20663546192372095,1534.6304080590737,1526.0167920050937
2021-11-15,1526.4732999674056,0.8434152640473874,neutral,2021,11,0,0,-8.255417077835773,-0.5379072526726203,1533.7148438618221,1526.1006774912114
2021-11-16,1529.039560291153,0.8517392351197515,neutral,2021,11,1,0,2.5662603237474286,0.16811694798737342,1532.6720580489805,1526.1464457377022
2021-11-17,1518.7725445287558,0.8415162219611786,positive,2021,11,2,0,-10.26701576239725,-0.6714682882660195,1530.9794787567537,1525.8811337601126
2021-11-18,1517.2357920675431,0.850174289529581,negative,2021,11,3,0,-1.5367524612127,-0.10118384525377166,1528.5211253285906,1525.6403602135022
2021-11-19,1521.991701399643,0.8533086353106691,negative,2021,11,4,0,4.755909332099918,0.3134588148371531,1526.5925989578802,1525.5490571783755
2021-11-20,1523.0011900790082,0.8667878380738685,negative,2021,11,5,1,1.0094886793651767,0.06632681889373604,1524.46325791125,1525.7806883380376
2021-11-21,1532.7929033029573,0.8369026802563236,negative,2021,11,6,1,9.791713223949046,0.642922230641263,1524.1867130909236,1526.2545923295359
2021-11-22,1537.968449065866,0.854815076309913,positive,2021,11,0,0,5.175545762908769,0.33765460107209044,1525.8288772478465,1526.835442007897
2021-11-23,1534.7489571242381,0.8648123659162359,neutral,2021,11,1,0,-3.2194919416278935,-0.20933406947218902,1526.6445053668588,1527.375526700553
2021-11-24,1534.9355240234954,0.857588477658388,negative,2021,11,2,0,0.18656689925728642,0.012156183484690608,1528.9535024375361,1527.7525095378849
2021-11-25,1534.7486705107733,0.8583294544282504,negative,2021,11,3,0,-0.18685351272210937,-0.012173378607616137,1531.4553422151403,1528.309513274618
2021-11-26,1526.8877866940427,0.8558769490186781,positive,2021,11,4,0,-7.86088381673062,-0.5121935576666403,1532.154782971483,1528.414836051918
2021-11-27,1522.2357921116209,0.8629833448977542,neutral,2021,11,5,1,-4.651994582421821,-0.30467167417025376,1532.0454404047136,1528.3376767322047
2021-11-28,1519.4819875767216,0.8391252183188763,neutral,2021,11,6,1,-2.7538045348992455,-0.1809052545715839,1530.143881015251,1528.2231493596414
2021-11-29,1509.3508850624419,0.8361407333402975,negative,2021,11,0,0,-10.131102514279746,-0.666747128107581,1526.0556575861906,1527.7725641758302
2021-11-30,1509.6383524037,0.8499366585953474,negative,2021,11,1,0,0.28746734125820694,0.01904575961118038,1522.4684283403997,1527.3477720310289
2021-12-01,1508.4429931804348,0.8283883789642829,neutral,2021,12,2,0,-1.1953592232653136,-0.07918182665153095,1518.6837810771049,1526.678087429383
2021-12-02,1500.128523673877,0.8623064580417801,positive,2021,12,3,0,-8.31446950655777,-0.5511954740183733,1513.738045814691,1525.9090336987636
2021-12-03,1502.1995880002637,0.8622071519549543,neutral,2021,12,4,0,2.071064326386704,0.13805912584841096,1510.2111602870086,1525.3344353188809
2021-12-04,1505.8289517237185,0.8456664944491548,neutral,2021,12,5,1,3.629363723454844,0.24160329642257672,1507.8673259458794,1524.7064319144351
2021-12-05,1507.014124118043,0.8462922940333949,negative,2021,12,6,1,1.1851723943243542,0.07870564535019664,1506.0862025946396,1524.215523412331
2021-12-06,1505.443783241998,0.8492765252484933,positive,2021,12,0,0,-1.5703408760448383,-0.10420213393579347,1505.5280451917192,1523.52051470147
2021-12-07,1508.4509940007574,0.8505202065043962,positive,2021,12,1,0,3.0072107587593564,0.19975576585684607,1505.3584225627276,1522.6408403520657
2021-12-08,1511.9020958031408,0.8512717391919429,positive,2021,12,2,0,3.4511018023833913,0.22878448263210505,1505.852580080257,1521.941501900565
2021-12-09,1513.4891136517392,0.855582321068783,negative,2021,12,3,0,1.587017848598407,0.10496829477277814,1507.7612357913802,1521.1798369895882
2021-12-10,1509.4160523995654,0.8482737364699152,positive,2021,12,4,0,-4.073061252173829,-0.2691173141210368,1508.7921592769944,1520.4730187504288
2021-12-11,1510.8490562271213,0.8594319330347779,positive,2021,12,5,1,1.4330038275559218,0.09493763003765032,1509.509317063195,1519.6865117558436
2021-12-12,1516.8764594812487,0.854459477771253,negative,2021,12,6,1,6.027403254127421,0.39894145806855796,1510.9182221150816,1519.0660142053978
2021-12-13,1513.94331418819,0.8439303655412737,neutral,2021,12,0,0,-2.9331452930587147,-0.19336744760755087,1512.1324408216803,1518.2672387648233
2021-12-14,1524.4830108838523,0.8633511266780409,positive,2021,12,1,0,10.539696695662315,0.6961751207517297,1514.4227289478367,1517.9257152261105
2021-12-15,1521.9048562139253,0.8364174301387751,neutral,2021,12,2,0,-2.5781546699270166,-0.16911665472953974,1515.851694720806,1517.7734337676613
2021-12-16,1522.116891280626,0.8490783418917852,positive,2021,12,3,0,0.21203506670076422,0.013932215659551161,1517.0842343820757,1517.542678133977
2021-12-17,1518.8044633005943,0.8596691740107547,neutral,2021,12,4,0,-3.312427980031771,-0.2176198161262688,1518.4254359393656,1517.5437420930384
2021-12-18,1519.9708174801958,0.8427692689508786,neutral,2021,12,5,1,1.1663541796015124,0.07679422913116074,1519.7285446898047,1517.6349096067934
2021-12-19,1511.3097090170193,0.8530955564676715,negative,2021,12,6,1,-8.66110846317656,-0.5698207073169259,1518.933294623486,1517.2788431940392
2021-12-20,1508.6295000229356,0.8554333959699905,negative,2021,12,0,0,-2.680208994083614,-0.1773434642874716,1518.1741783141642,1516.7997868588368
2021-12-21,1503.218894021193,0.8413947613201875,positive,2021,12,1,0,-5.410606001742735,-0.35864378905891003,1515.1364473337842,1515.8139865494447
2021-12-22,1503.9455857606542,0.8492752228040596,positive,2021,12,2,0,0.7266917394613301,0.04834237663933205,1512.5708372690312,1514.6798911059375
2021-12-23,1508.9678226381989,0.8484349616979079,negative,2021,12,3,0,5.022236877544628,0.3339374060534528,1510.6923988915419,1513.820519956403
2021-12-24,1512.2478535737716,0.8444826214816771,positive,2021,12,4,0,3.2800309355727677,0.21736917688794932,1509.7557403591381,1513.0642642747453
2021-12-25,1500.4395567694771,0.8730167485205077,positive,2021,12,5,1,-11.808296804294514,-0.7808440115414261,1506.965560257607,1511.9206271500357
2021-12-26,1510.6999050341165,0.8423689364655452,negative,2021,12,6,1,10.260348264639333,0.6838228316727646,1506.8784454029067,1511.381031094705
2021-12-27,1512.2263047372207,0.8600493029406788,neutral,2021,12,0,0,1.526399703104289,0.10103924002495823,1507.3922746478045,1511.047381515558
